id_venta,fecha,id_cliente,cliente,email,ciudad,alta,id_producto,producto,categoria,cantidad,precio_unitario,importe,importe_std,medio_pago_efectivo,medio_pago_qr,medio_pago_tarjeta,medio_pago_transferencia,precio
98,12-01-2024,43,Lucas Perez,lucas.perez@mail.com,Mendiolaza,12-02-2023,61,Miel Pura 250g,Alimentos,1,4982.0,4982.0,-0.5226608924309326,False,False,False,True,4982.0
98,12-01-2024,43,Lucas Perez,lucas.perez@mail.com,Mendiolaza,12-02-2023,29,Papas Fritas Onduladas 100g,Alimentos,1,1868.0,1868.0,-1.1149168597882106,False,False,False,True,1868.0
98,12-01-2024,43,Lucas Perez,lucas.perez@mail.com,Mendiolaza,12-02-2023,83,Queso Untable 190g,Alimentos,3,1830.0,5490.0,-0.42604366975350894,False,False,False,True,1830.0
99,13-03-2024,51,Agustina Gomez,agustina.gomez@mail.com,Rio Cuarto,20-02-2023,40,Helado Chocolate 1L,Limpieza,5,1215.0,6075.0,-0.31478171056789317,False,False,False,True,1215.0
100,08-06-2024,69,Felipe Flores,felipe.flores@mail.com,Rio Cuarto,10-03-2023,13,Té Verde 20 saquitos,Alimentos,3,2383.0,7149.0,-0.11051616498609593,False,True,False,False,2383.0
100,08-06-2024,69,Felipe Flores,felipe.flores@mail.com,Rio Cuarto,10-03-2023,18,Queso Rallado 150g,Limpieza,4,3444.0,13776.0,1.1498821316345467,False,True,False,False,3444.0
100,08-06-2024,69,Felipe Flores,felipe.flores@mail.com,Rio Cuarto,10-03-2023,58,Caramelos Masticables,Limpieza,2,4752.0,9504.0,0.3373845425047164,False,True,False,False,4752.0
100,08-06-2024,69,Felipe Flores,felipe.flores@mail.com,Rio Cuarto,10-03-2023,57,Servilletas x100,Alimentos,1,4520.0,4520.0,-0.6105293114800856,False,True,False,False,4520.0
100,08-06-2024,69,Felipe Flores,felipe.flores@mail.com,Rio Cuarto,10-03-2023,9,Yerba Mate Suave 1kg,Alimentos,4,3878.0,15512.0,1.4800543729101518,False,True,False,False,3878.0
101,28-03-2024,72,Camila Rodriguez,camila.rodriguez@mail.com,Cordoba,13-03-2023,34,Turrón 50g,Limpieza,4,503.0,2012.0,-1.087529300604059,True,False,False,False,503.0
102,29-03-2024,18,Ivana Torres,ivana.torres@mail.com,Carlos Paz,18-01-2023,78,Verduras Congeladas Mix,Limpieza,3,4289.0,12867.0,0.9769981642845899,True,False,False,False,4289.0
102,29-03-2024,18,Ivana Torres,ivana.torres@mail.com,Carlos Paz,18-01-2023,36,Dulce de Leche 400g,Limpieza,3,2559.0,7677.0,-0.010095114644206794,True,False,False,False,2559.0
103,11-03-2024,39,Santiago Diaz,santiago.diaz@mail.com,Alta Gracia,08-02-2023,79,Hamburguesas Congeladas x4,Alimentos,5,2420.0,12100.0,0.831121373352338,True,False,False,False,2420.0
103,11-03-2024,39,Santiago Diaz,santiago.diaz@mail.com,Alta Gracia,08-02-2023,43,Salsa de Tomate 500g,Alimentos,5,887.0,4435.0,-0.6266955790540639,True,False,False,False,887.0
103,11-03-2024,39,Santiago Diaz,santiago.diaz@mail.com,Alta Gracia,08-02-2023,34,Turrón 50g,Limpieza,1,503.0,503.0,-1.3745280978879808,True,False,False,False,503.0
103,11-03-2024,39,Santiago Diaz,santiago.diaz@mail.com,Alta Gracia,08-02-2023,70,Fernet 750ml,Limpieza,1,4061.0,4061.0,-0.6978271563795687,True,False,False,False,4061.0
104,17-06-2024,86,Diego Torres,diego.torres@mail.com,Cordoba,27-03-2023,95,Mascarilla Capilar,Alimentos,2,1581.0,3162.0,-0.8688092098972929,False,True,False,False,1581.0
104,17-06-2024,86,Diego Torres,diego.torres@mail.com,Cordoba,27-03-2023,68,Vino Blanco 750ml,Limpieza,3,2684.0,8052.0,0.06122665406452128,False,True,False,False,2684.0
104,17-06-2024,86,Diego Torres,diego.torres@mail.com,Cordoba,27-03-2023,68,Vino Blanco 750ml,Limpieza,5,2684.0,13420.0,1.082173999207061,False,True,False,False,2684.0
105,06-02-2024,1,Mariana Lopez,mariana.lopez@mail.com,Carlos Paz,01-01-2023,13,Té Verde 20 saquitos,Alimentos,2,2383.0,4766.0,-0.5637422312071599,False,False,False,True,2383.0
105,06-02-2024,1,Mariana Lopez,mariana.lopez@mail.com,Carlos Paz,01-01-2023,4,Fanta Naranja 1.5L,Limpieza,4,2033.0,8132.0,0.07644196472238328,False,False,False,True,2033.0
105,06-02-2024,1,Mariana Lopez,mariana.lopez@mail.com,Carlos Paz,01-01-2023,58,Caramelos Masticables,Limpieza,2,4752.0,9504.0,0.3373845425047164,False,False,False,True,4752.0
105,06-02-2024,1,Mariana Lopez,mariana.lopez@mail.com,Carlos Paz,01-01-2023,82,Aceitunas Negras 200g,Limpieza,4,2394.0,9576.0,0.3510783220967922,False,False,False,True,2394.0
105,06-02-2024,1,Mariana Lopez,mariana.lopez@mail.com,Carlos Paz,01-01-2023,43,Salsa de Tomate 500g,Alimentos,5,887.0,4435.0,-0.6266955790540639,False,False,False,True,887.0
106,24-03-2024,82,Lucas Lopez,lucas.lopez@mail.com,Alta Gracia,23-03-2023,88,Caldo Concentrado Carne,Limpieza,3,2570.0,7710.0,-0.003818798997838724,False,False,False,True,2570.0
107,21-05-2024,14,Gael Martinez,gael.martinez@mail.com,Carlos Paz,14-01-2023,7,Jugo de Manzana 1L,Alimentos,4,3269.0,13076.0,1.0167481633782542,True,False,False,False,3269.0
107,21-05-2024,14,Gael Martinez,gael.martinez@mail.com,Carlos Paz,14-01-2023,11,Café Molido 250g,Alimentos,2,2053.0,4106.0,-0.6892685441345214,True,False,False,False,2053.0
107,21-05-2024,14,Gael Martinez,gael.martinez@mail.com,Carlos Paz,14-01-2023,12,Té Negro 20 saquitos,Limpieza,4,570.0,2280.0,-1.0365580099002214,True,False,False,False,570.0
107,21-05-2024,14,Gael Martinez,gael.martinez@mail.com,Carlos Paz,14-01-2023,5,Agua Mineral 500ml,Alimentos,4,4777.0,19108.0,2.1639825869810485,True,False,False,False,4777.0
108,25-03-2024,9,Yamila Molina,yamila.molina@mail.com,Carlos Paz,09-01-2023,90,Toallas Húmedas x50,Limpieza,4,2902.0,11608.0,0.7375472128064867,False,False,True,False,2902.0
109,04-06-2024,64,Julian Alvarez,julian.alvarez@mail.com,Villa Maria,05-03-2023,18,Queso Rallado 150g,Limpieza,1,3444.0,3444.0,-0.8151752398283294,False,False,False,True,3444.0
109,04-06-2024,64,Julian Alvarez,julian.alvarez@mail.com,Villa Maria,05-03-2023,74,Whisky 750ml,Limpieza,1,2953.0,2953.0,-0.9085592089909573,False,False,False,True,2953.0
109,04-06-2024,64,Julian Alvarez,julian.alvarez@mail.com,Villa Maria,05-03-2023,20,Pan Lactal Blanco,Limpieza,2,1571.0,3142.0,-0.8726130375617583,False,False,False,True,1571.0
109,04-06-2024,64,Julian Alvarez,julian.alvarez@mail.com,Villa Maria,05-03-2023,44,Arroz Largo Fino 1kg,Limpieza,5,2979.0,14895.0,1.3627062894613913,False,False,False,True,2979.0
110,19-05-2024,92,Mariana Rodriguez,mariana.rodriguez@mail.com,Alta Gracia,02-04-2023,6,Jugo de Naranja 1L,Limpieza,1,4170.0,4170.0,-0.6770962956082318,True,False,False,False,4170.0
110,19-05-2024,92,Mariana Rodriguez,mariana.rodriguez@mail.com,Alta Gracia,02-04-2023,59,Chicle Menta,Alimentos,3,3612.0,10836.0,0.5907194649581186,True,False,False,False,3612.0
110,19-05-2024,92,Mariana Rodriguez,mariana.rodriguez@mail.com,Alta Gracia,02-04-2023,6,Jugo de Naranja 1L,Limpieza,5,4170.0,20850.0,2.495295976555993,True,False,False,False,4170.0
111,12-02-2024,48,Rocio Alvarez,rocio.alvarez@mail.com,Cordoba,17-02-2023,97,Limpiavidrios 500ml,Alimentos,4,872.0,3488.0,-0.8068068189665053,True,False,False,False,872.0
111,12-02-2024,48,Rocio Alvarez,rocio.alvarez@mail.com,Cordoba,17-02-2023,93,Cepillo de Dientes,Alimentos,3,2142.0,6426.0,-0.24802453505652367,True,False,False,False,2142.0
111,12-02-2024,48,Rocio Alvarez,rocio.alvarez@mail.com,Cordoba,17-02-2023,20,Pan Lactal Blanco,Limpieza,2,1571.0,3142.0,-0.8726130375617583,True,False,False,False,1571.0
111,12-02-2024,48,Rocio Alvarez,rocio.alvarez@mail.com,Cordoba,17-02-2023,23,Bizcochos Salados,Alimentos,4,2380.0,9520.0,0.3404276046362888,True,False,False,False,2380.0
112,19-01-2024,28,Rocio Silva,rocio.silva@mail.com,Cordoba,28-01-2023,55,Shampoo 400ml,Alimentos,1,1407.0,1407.0,-1.2025950874541402,False,False,True,False,1407.0
112,19-01-2024,28,Rocio Silva,rocio.silva@mail.com,Cordoba,28-01-2023,21,Pan Lactal Integral,Alimentos,4,272.0,1088.0,-1.263266138702365,False,False,True,False,272.0
112,19-01-2024,28,Rocio Silva,rocio.silva@mail.com,Cordoba,28-01-2023,43,Salsa de Tomate 500g,Alimentos,5,887.0,4435.0,-0.6266955790540639,False,False,True,False,887.0
112,19-01-2024,28,Rocio Silva,rocio.silva@mail.com,Cordoba,28-01-2023,13,Té Verde 20 saquitos,Alimentos,2,2383.0,4766.0,-0.5637422312071599,False,False,True,False,2383.0
112,19-01-2024,28,Rocio Silva,rocio.silva@mail.com,Cordoba,28-01-2023,59,Chicle Menta,Alimentos,1,3612.0,3612.0,-0.7832230874468192,False,False,True,False,3612.0
113,08-03-2024,98,Camila Castro,camila.castro@mail.com,Cordoba,08-04-2023,53,Lavandina 1L,Alimentos,2,1664.0,3328.0,-0.8372374402822292,False,False,False,True,1664.0
113,08-03-2024,98,Camila Castro,camila.castro@mail.com,Cordoba,08-04-2023,92,Crema Dental 90g,Limpieza,3,2512.0,7536.0,-0.036912099678688554,False,False,False,True,2512.0
114,05-05-2024,16,Felipe Alvarez,felipe.alvarez@mail.com,Rio Cuarto,16-01-2023,8,Energética Nitro 500ml,Limpieza,1,4218.0,4218.0,-0.6679671092135147,False,True,False,False,4218.0
114,05-05-2024,16,Felipe Alvarez,felipe.alvarez@mail.com,Rio Cuarto,16-01-2023,84,Queso Azul 150g,Limpieza,1,1645.0,1645.0,-1.1573295382470008,False,True,False,False,1645.0
114,05-05-2024,16,Felipe Alvarez,felipe.alvarez@mail.com,Rio Cuarto,16-01-2023,10,Yerba Mate Intensa 1kg,Limpieza,1,4883.0,4883.0,-0.5414898393700368,False,True,False,False,4883.0
114,05-05-2024,16,Felipe Alvarez,felipe.alvarez@mail.com,Rio Cuarto,16-01-2023,55,Shampoo 400ml,Alimentos,5,1407.0,7035.0,-0.13219798267354926,False,True,False,False,1407.0
114,05-05-2024,16,Felipe Alvarez,felipe.alvarez@mail.com,Rio Cuarto,16-01-2023,92,Crema Dental 90g,Limpieza,4,2512.0,10048.0,0.44084865497817793,False,True,False,False,2512.0
115,16-02-2024,3,Hernan Martinez,hernan.martinez@mail.com,Rio Cuarto,03-01-2023,17,Queso Cremoso 500g,Alimentos,4,4834.0,19336.0,2.2073462223559552,False,False,False,True,4834.0
115,16-02-2024,3,Hernan Martinez,hernan.martinez@mail.com,Rio Cuarto,03-01-2023,97,Limpiavidrios 500ml,Alimentos,5,872.0,4360.0,-0.6409599327958095,False,False,False,True,872.0
115,16-02-2024,3,Hernan Martinez,hernan.martinez@mail.com,Rio Cuarto,03-01-2023,95,Mascarilla Capilar,Alimentos,4,1581.0,6324.0,-0.2674240561452977,False,False,False,True,1581.0
115,16-02-2024,3,Hernan Martinez,hernan.martinez@mail.com,Rio Cuarto,03-01-2023,84,Queso Azul 150g,Limpieza,2,1645.0,3290.0,-0.8444647128447137,False,False,False,True,1645.0
116,18-03-2024,25,Karina Castro,karina.castro@mail.com,Rio Cuarto,25-01-2023,65,Cerveza Rubia 1L,Alimentos,1,2423.0,2423.0,-1.009360642099293,False,True,False,False,2423.0
116,18-03-2024,25,Karina Castro,karina.castro@mail.com,Rio Cuarto,25-01-2023,35,Barrita de Cereal 30g,Alimentos,2,4430.0,8860.0,0.21490129170892738,False,True,False,False,4430.0
116,18-03-2024,25,Karina Castro,karina.castro@mail.com,Rio Cuarto,25-01-2023,42,Vinagre de Alcohol 500ml,Limpieza,4,1195.0,4780.0,-0.5610795518420342,False,True,False,False,1195.0
116,18-03-2024,25,Karina Castro,karina.castro@mail.com,Rio Cuarto,25-01-2023,54,Jabón de Tocador,Limpieza,5,1592.0,7960.0,0.043729046807979996,False,True,False,False,1592.0
116,18-03-2024,25,Karina Castro,karina.castro@mail.com,Rio Cuarto,25-01-2023,90,Toallas Húmedas x50,Limpieza,4,2902.0,11608.0,0.7375472128064867,False,True,False,False,2902.0
117,14-03-2024,72,Camila Rodriguez,camila.rodriguez@mail.com,Cordoba,13-03-2023,67,Vino Tinto Malbec 750ml,Alimentos,4,4719.0,18876.0,2.1198581860732486,False,False,True,False,4719.0
117,14-03-2024,72,Camila Rodriguez,camila.rodriguez@mail.com,Cordoba,13-03-2023,61,Miel Pura 250g,Alimentos,2,4982.0,9964.0,0.42487257878742285,False,False,True,False,4982.0
118,09-02-2024,84,Pablo Sanchez,pablo.sanchez@mail.com,Cordoba,25-03-2023,68,Vino Blanco 750ml,Limpieza,5,2684.0,13420.0,1.082173999207061,True,False,False,False,2684.0
118,09-02-2024,84,Pablo Sanchez,pablo.sanchez@mail.com,Cordoba,25-03-2023,68,Vino Blanco 750ml,Limpieza,3,2684.0,8052.0,0.06122665406452128,True,False,False,False,2684.0
118,09-02-2024,84,Pablo Sanchez,pablo.sanchez@mail.com,Cordoba,25-03-2023,70,Fernet 750ml,Limpieza,2,4061.0,8122.0,0.07454005089015053,True,False,False,False,4061.0
118,09-02-2024,84,Pablo Sanchez,pablo.sanchez@mail.com,Cordoba,25-03-2023,93,Cepillo de Dientes,Alimentos,3,2142.0,6426.0,-0.24802453505652367,True,False,False,False,2142.0
118,09-02-2024,84,Pablo Sanchez,pablo.sanchez@mail.com,Cordoba,25-03-2023,50,Azúcar 1kg,Limpieza,2,727.0,1454.0,-1.1936560924426465,True,False,False,False,727.0
119,07-02-2024,51,Agustina Gomez,agustina.gomez@mail.com,Rio Cuarto,20-02-2023,45,Fideos Spaghetti 500g,Alimentos,5,745.0,3725.0,-0.7617314611425892,False,True,False,False,745.0
120,21-04-2024,72,Camila Rodriguez,camila.rodriguez@mail.com,Cordoba,13-03-2023,20,Pan Lactal Blanco,Limpieza,5,1571.0,7855.0,0.023758951569536134,False,False,True,False,1571.0
